,0,1_x,1_y,1,Centrality,id,name,ml_target,Centrality_std
16073,ewanlee,0.000268327,1.82E-05,0.212392973,0.212679531,18749,ewanlee,1,0.069982219
1701,DaveVoyles,0.000107331,7.89E-08,0.21256956,0.21267697,35603,DaveVoyles,0,0.069930208
7237,Amanbhandula,0.000482988,3.13E-05,0.212159705,0.212673964,4069,Amanbhandula,1,0.069869167
13628,DiSiqueira,0.000160996,3.04E-05,0.21248123,0.212672616,36469,DiSiqueira,0,0.069841803
16564,abdul,0.000107331,1.70E-07,0.212564362,0.212671863,20491,abdul,0,0.069826505
6487,themousepotato,0.000429323,9.36E-06,0.212232223,0.212670902,15671,themousepotato,1,0.069806999
14127,deniseyu,5.37E-05,0,0.212616353,0.212670019,20787,deniseyu,0,0.069789051
5643,Timer,0.000160996,1.09E-05,0.212496812,0.212668668,30956,Timer,0,0.069761625
6443,thermokarst,0.000214661,0.000107005,0.212341092,0.212662758,19816,thermokarst,0,0.069641611
8952,sballesteros,0.000107331,2.24E-07,0.212553967,0.212661522,5817,sballesteros,0,0.069616524
5350,orangeSi,0.000160996,0.000103726,0.212382595,0.212647317,22346,orangeSi,0,0.069328061
9773,brown121407,0.000107331,2.48E-06,0.212527984,0.212637796,4355,brown121407,0,0.069134735
5681,Lofanmi,0.000107331,3.77E-07,0.212522788,0.212630496,2633,Lofanmi,0,0.068986497
5482,shubhamzanwar,0.000429323,0.000426515,0.211772062,0.212627899,5990,shubhamzanwar,1,0.068933764
1693,ramlaxman,5.37E-05,0,0.212564362,0.212618028,6209,ramlaxman,0,0.068733311
1699,cdrage,5.37E-05,0,0.212564362,0.212618028,8746,cdrage,0,0.068733311
1700,ffraenz,5.37E-05,0,0.212564362,0.212618028,3090,ffraenz,0,0.068733311
6601,AbraaoHonorio,0.000160996,0.000208435,0.212247768,0.212617199,25180,AbraaoHonorio,0,0.068716483
15594,Wbqqqq,0.000107331,2.02E-06,0.212507202,0.212616551,3269,Wbqqqq,0,0.068703321
16584,mlegy,0.000268327,2.02E-05,0.212325532,0.212614062,21199,mlegy,0,0.068652776
4948,marcelometal,0.000160996,4.60E-06,0.21244488,0.212610471,14942,marcelometal,0,0.068579866
9324,Aries0d0f,0.000107331,1.15E-06,0.212491618,0.2126001,6241,Aries0d0f,0,0.068369257
5757,iUtsavB,0.000160996,4.42E-06,0.212434497,0.212599911,12142,iUtsavB,0,0.068365426
6477,HarshTrivedi,0.000268327,1.65E-05,0.212289235,0.21257409,15969,HarshTrivedi,1,0.0678411
9553,nickqiao,0.000268327,3.14E-05,0.212273683,0.212573393,21303,nickqiao,0,0.067826945
684,kidwellj,0.000214661,0.000115395,0.212237404,0.212567461,3827,kidwellj,0,0.067706477
13124,talcual,0.000107331,0.000103673,0.212351466,0.212562469,22110,talcual,0,0.067605126
15233,kytwb,0.000160996,6.98E-05,0.212309975,0.212540778,30773,kytwb,0,0.067164645
4137,seekshreyas,0.000107331,0.000103673,0.212325532,0.212536536,1648,seekshreyas,0,0.067078507
7623,st0012,5.37E-05,0,0.21248123,0.212534895,6470,st0012,0,0.067045201
7626,minoritea,5.37E-05,0,0.21248123,0.212534895,23962,minoritea,0,0.067045201
5013,jenswirf,0.000321992,4.94E-06,0.212206318,0.212533249,9392,jenswirf,1,0.067011769
883,prameshbajra,0.000160996,9.05E-06,0.212361841,0.212531884,29393,prameshbajra,0,0.066984041
16175,derekbrown,0.000107331,0.000103673,0.212320346,0.21253135,19077,derekbrown,1,0.066973198
11993,buddman1208,0.000214661,2.15E-05,0.21229442,0.212530631,24719,buddman1208,0,0.066958597
14059,davenquinn,0.000214661,9.29E-07,0.212309975,0.212525565,21211,davenquinn,0,0.066855744
6458,olala7846,0.000214661,6.28E-05,0.212237404,0.212514856,3342,olala7846,0,0.066638279
14522,hjh010501,0.000107331,3.96E-06,0.212398163,0.212509458,14504,hjh010501,0,0.066528655
12894,sleroux,0.000107331,3.88E-06,0.212392973,0.212504185,32341,sleroux,0,0.066421585
7994,arnavdas88,0.000214661,0.000315857,0.21197346,0.212503978,33159,arnavdas88,1,0.066417387
8927,sujono91,0.000107331,7.15E-07,0.212392973,0.212501018,5781,sujono91,0,0.066357284
9675,douxsey,5.37E-05,0,0.21244488,0.212498545,17821,douxsey,0,0.066307068
9676,fnlctrl,5.37E-05,0,0.21244488,0.212498545,25669,fnlctrl,0,0.066307068
9678,nureynisow,5.37E-05,0,0.21244488,0.212498545,16342,nureynisow,0,0.066307068
9344,neoighodaro,0.000107331,8.39E-06,0.212377406,0.212493122,22454,neoighodaro,0,0.066196947
10439,itsderek23,0.000214661,2.36E-06,0.212273683,0.212490703,17285,itsderek23,1,0.066147812
7369,nixjdm,5.37E-05,0,0.212434497,0.212488162,4196,nixjdm,0,0.06609622
16414,ikariwing,5.37E-05,0,0.212434497,0.212488162,28706,ikariwing,0,0.06609622
4624,brunobrasilweb,0.000107331,2.26E-06,0.212377406,0.212486992,7644,brunobrasilweb,0,0.066072467
9123,agrawal-priyank,0.000107331,7.31E-06,0.212372217,0.212486858,6072,agrawal-priyank,1,0.066069741
14991,joelpurra,0.000107331,1.41E-06,0.212367029,0.212475768,15621,joelpurra,0,0.06584454
13382,MagicBowen,5.37E-05,0,0.212418923,0.212472589,33088,MagicBowen,0,0.065779985
10928,aladin002dz,0.000107331,5.57E-05,0.212299604,0.212462643,8045,aladin002dz,0,0.06557803
4143,adammichaelwood,0.000214661,0.000105114,0.212138995,0.21245877,14037,adammichaelwood,1,0.065499386
16976,arunkv,5.37E-05,0,0.212403352,0.212457018,22131,arunkv,0,0.065463797
8981,calini,0.000160996,4.83E-06,0.212289235,0.212455059,8068,calini,0,0.065424012
5231,j9ac9k,0.000160996,0.00041464,0.211875295,0.212450931,2311,j9ac9k,0,0.065340194
2429,lucasfernog,5.37E-05,0,0.212392973,0.212446638,1285,lucasfernog,0,0.065253031
9450,Eihen,5.37E-05,0,0.212392973,0.212446638,6369,Eihen,0,0.065253031
9700,mauraodev,5.37E-05,0,0.212392973,0.212446638,6706,mauraodev,0,0.065253031
12500,evandrododo,5.37E-05,0,0.212392973,0.212446638,10446,evandrododo,0,0.065253031
16728,Acquati,5.37E-05,0,0.212392973,0.212446638,30560,Acquati,0,0.065253031
12961,mfow,0.000107331,0.000103673,0.212232223,0.212443226,34959,mfow,0,0.06518374
6880,mzz2017,0.000107331,9.75E-07,0.212330718,0.212439023,18770,mzz2017,0,0.065098399
10381,hosh,0.000107331,0.000207334,0.212113113,0.212427778,34099,hosh,0,0.064870049
16373,klingtnet,0.000160996,5.28E-05,0.212206318,0.212420149,29517,klingtnet,0,0.064715137
14302,kress95,0.000107331,4.22E-06,0.212299604,0.21241116,22602,kress95,0,0.064532594
12681,ap229997,0.000268327,1.35E-05,0.212128642,0.212410449,10703,ap229997,1,0.064518152
9155,priteshrnandgaonkar,0.000268327,0.0003171,0.211823666,0.212409093,8131,priteshrnandgaonkar,1,0.06449062
2398,rhasan33,5.37E-05,0,0.212351466,0.212405131,1266,rhasan33,0,0.064410171
11881,fa7ad,5.37E-05,0,0.212351466,0.212405131,28942,fa7ad,0,0.064410171
11882,rbrahul,5.37E-05,0,0.212351466,0.212405131,37282,rbrahul,0,0.064410171
11884,mithublue,5.37E-05,0,0.212351466,0.212405131,33325,mithublue,0,0.064410171
1485,LisaJing,0.000268327,4.33E-05,0.212092412,0.21240399,32220,LisaJing,1,0.064387009
10053,ricardonunesdev,0.000107331,1.01E-06,0.21229442,0.21240276,7201,ricardonunesdev,0,0.064362016
4134,kleincup,0.000214661,3.16E-05,0.212154527,0.212400807,1647,kleincup,1,0.064322361
16721,jamiew,0.000107331,4.07E-06,0.212289235,0.212400633,37082,jamiew,0,0.064318836
1130,arendondiosa,5.37E-05,0,0.212346279,0.212399944,596,arendondiosa,0,0.064304837
2629,kaisellgren,5.37E-05,0,0.212346279,0.212399944,5242,kaisellgren,0,0.064304837
2631,adamkaplan,5.37E-05,0,0.212346279,0.212399944,13470,adamkaplan,0,0.064304837
2634,craigspaeth,5.37E-05,0,0.212346279,0.212399944,18375,craigspaeth,0,0.064304837
13698,shidel-dev,5.37E-05,0,0.212346279,0.212399944,12695,shidel-dev,0,0.064304837
15137,brianmontanaweb,5.37E-05,0,0.212346279,0.212399944,16043,brianmontanaweb,0,0.064304837
18173,jacoboisaza,5.37E-05,0,0.212346279,0.212399944,28250,jacoboisaza,0,0.064304837
9924,carlvlewis,0.000160996,1.15E-05,0.212227041,0.212399506,8499,carlvlewis,0,0.064295952
17824,sinfuless,0.000160996,1.99E-05,0.212216679,0.212397595,25746,sinfuless,1,0.064257148
16266,shizhaojingszj,5.37E-05,0,0.212335905,0.21238957,37149,shizhaojingszj,0,0.064094184
6063,Microshaoft,0.000107331,8.85E-06,0.212263317,0.212379502,24194,Microshaoft,0,0.06388973
15704,jpadilla,0.000214661,0.00017042,0.211988968,0.212374049,17782,jpadilla,0,0.063779006
15357,alem0lars,5.37E-05,0,0.212320346,0.212374011,33254,alem0lars,0,0.063778243
15862,headwinds,5.37E-05,0,0.212320346,0.212374011,18144,headwinds,0,0.063778243
16004,krautcat,5.37E-05,0,0.212320346,0.212374011,35017,krautcat,0,0.063778243
16005,sureife,5.37E-05,0,0.212320346,0.212374011,26225,sureife,0,0.063778243
2400,michaelmp,5.37E-05,0,0.21231516,0.212368826,1269,michaelmp,1,0.06367294
7916,GeeveGeorge,5.37E-05,0,0.21231516,0.212368826,4699,GeeveGeorge,1,0.06367294
17791,martinvelez,5.37E-05,0,0.21231516,0.212368826,29020,martinvelez,1,0.06367294
17792,chintak,5.37E-05,0,0.21231516,0.212368826,30228,chintak,1,0.06367294
17530,schae234,0.000107331,0.000103673,0.21214935,0.212360353,29045,schae234,0,0.0635009
7680,harshmanwani,0.000107331,8.96E-06,0.212242586,0.212358875,4482,harshmanwani,0,0.063470885
17907,Swapnil2095,5.37E-05,0,0.212299604,0.21235327,33865,Swapnil2095,0,0.06335706
17908,jenil777007,5.37E-05,0,0.212299604,0.21235327,26316,jenil777007,0,0.06335706
1435,jiangbianwanghai,0.000107331,5.16E-06,0.212232223,0.212344709,26738,jiangbianwanghai,0,0.063183231
10332,AChaoZJU,5.37E-05,0,0.212289235,0.212342901,27619,AChaoZJU,0,0.0631465
10342,Vizards,5.37E-05,0,0.212289235,0.212342901,36154,Vizards,0,0.0631465
15770,dezkareid,0.000107331,1.99E-06,0.212227041,0.212336362,27602,dezkareid,0,0.063013729
12622,flamearrow,0.000160996,1.48E-05,0.212159705,0.212335465,33522,flamearrow,1,0.062995511
11585,eymel,0.000107331,2.32E-05,0.212195958,0.21232645,8840,eymel,0,0.062812456
9778,ShehabSunny,0.000375657,0.000141171,0.211803021,0.21231985,22613,ShehabSunny,1,0.062678433
8207,mpkuse,0.000268327,1.55E-05,0.212030333,0.212314115,23123,mpkuse,1,0.062561977
7261,qq1074123922,0.000107331,1.71E-07,0.212190778,0.21229828,15343,qq1074123922,0,0.062240412
9311,adalberht,0.000107331,1.94E-05,0.212164883,0.212291575,6227,adalberht,0,0.062104271
9902,rdingwall,5.37E-05,0,0.212237404,0.21229107,6983,rdingwall,0,0.062094006
4397,horace-velmont,0.000107331,3.33E-07,0.212180419,0.212288083,1836,horace-velmont,0,0.062033366
404,pocke,5.37E-05,0,0.212232223,0.212285888,14249,pocke,0,0.061988785
8368,Goddard,5.37E-05,0,0.212227041,0.212280706,5225,Goddard,0,0.061883569
8810,cstipkovic,5.37E-05,0,0.212227041,0.212280706,34695,cstipkovic,0,0.061883569
8813,qaavi,5.37E-05,0,0.212227041,0.212280706,16836,qaavi,0,0.061883569
15613,rprilepskiy,0.000214661,1.64E-05,0.21204585,0.212276957,33395,rprilepskiy,1,0.061807423
931,ErikaSFS,0.000107331,6.25E-06,0.212159705,0.21227329,25359,ErikaSFS,0,0.061732971
9510,JeepLin,0.000590319,5.84E-05,0.211622553,0.212271246,6808,JeepLin,1,0.061691466
17712,danielpes,5.37E-05,0,0.212216679,0.212270344,35418,danielpes,0,0.061673152
2179,crasslandWolf,0.000107331,2.34E-07,0.212154527,0.212262092,1091,crasslandWolf,0,0.06150558
2732,izhangzhihao,0.000107331,4.49E-06,0.21214935,0.212261174,1490,izhangzhihao,0,0.061486942
15412,chriseppstein,0.000214661,2.34E-05,0.21201999,0.212258045,26053,chriseppstein,0,0.061423395
16003,Onetaway,0.000107331,2.88E-06,0.212144172,0.212254385,18622,Onetaway,0,0.061349071
15475,dragontree101,0.000107331,2.86E-06,0.212138995,0.212249189,32869,dragontree101,0,0.061243557
6982,siddhant-08,0.000214661,5.27E-06,0.212025162,0.212245091,31012,siddhant-08,1,0.061160357
11677,hjptriplebee,0.000268327,4.36E-05,0.211932116,0.212244003,11292,hjptriplebee,1,0.061138262
11741,ntung,0.000107331,8.92E-06,0.212123465,0.212239713,36286,ntung,0,0.061051147
5851,mitra06,0.000107331,1.94E-06,0.212123465,0.212232737,11013,mitra06,1,0.060909492
8286,phaazon,0.000214661,0.000133145,0.211880459,0.212228266,15751,phaazon,0,0.06081869
10378,bramswenson,0.000107331,1.46E-07,0.212118289,0.212225766,26169,bramswenson,0,0.060767928
10989,sachin21,0.000107331,7.15E-06,0.212102762,0.212217238,18213,sachin21,0,0.060594767
5360,rdeepc,0.000107331,3.97E-07,0.212102762,0.21221049,11062,rdeepc,1,0.060457725
9110,shawon100,0.000107331,4.99E-06,0.212092412,0.212204737,37403,shawon100,1,0.060340904
11720,jason-neal,0.000160996,2.62E-05,0.212009648,0.212196887,11847,jason-neal,1,0.060181504
11913,JuanBarros2,0.000160996,2.69E-07,0.212035505,0.212196771,13541,JuanBarros2,0,0.060179143
11914,lucasmedeiros,0.000160996,2.69E-07,0.212035505,0.212196771,29863,lucasmedeiros,0,0.060179143
16087,msguner,0.000107331,1.77E-07,0.212087238,0.212194745,22211,msguner,0,0.06013801
8119,kelp404,0.000160996,6.12E-06,0.212025162,0.212192279,12393,kelp404,0,0.060087933
13874,imgurnoor,0.000107331,7.91E-06,0.212076889,0.212192125,13124,imgurnoor,1,0.060084815
17567,katncandix2,5.37E-05,0,0.212133818,0.212187484,26555,katncandix2,0,0.059990559
13306,jonathanzuniga,0.000107331,1.38E-07,0.212076889,0.212184358,35047,jonathanzuniga,0,0.059927094
1588,fanux,5.37E-05,0,0.212123465,0.212177131,871,fanux,0,0.059780327
4073,jsonbruce,5.37E-05,0,0.212123465,0.212177131,18626,jsonbruce,0,0.059780327
6067,lovepoem,5.37E-05,0,0.212123465,0.212177131,34900,lovepoem,0,0.059780327
6072,crazytaxii,5.37E-05,0,0.212123465,0.212177131,36364,crazytaxii,0,0.059780327
6075,hlxwell,5.37E-05,0,0.212123465,0.212177131,22415,hlxwell,0,0.059780327
6078,keepzero,5.37E-05,0,0.212123465,0.212177131,5823,keepzero,0,0.059780327
6090,imeoer,5.37E-05,0,0.212123465,0.212177131,5238,imeoer,0,0.059780327
6095,kindule,5.37E-05,0,0.212123465,0.212177131,36678,kindule,0,0.059780327
15980,fmassot,0.000107331,1.70E-07,0.212066542,0.212174042,27508,fmassot,0,0.059717616
6812,jsimpson,5.37E-05,0,0.212107938,0.212161603,3644,jsimpson,0,0.059465018
10509,evolbug,5.37E-05,0,0.212107938,0.212161603,25811,evolbug,0,0.059465018
16801,takeiteasy,5.37E-05,0,0.212107938,0.212161603,25940,takeiteasy,0,0.059465018
12095,ashafaei,0.000214661,7.48E-05,0.211870131,0.212159616,31831,ashafaei,1,0.059424667
2696,andreaseger,5.37E-05,0,0.212102762,0.212156427,1473,andreaseger,0,0.059359925
8138,cookrn,5.37E-05,0,0.212102762,0.212156427,4994,cookrn,0,0.059359925
10380,andrewmp1,5.37E-05,0,0.212102762,0.212156427,29216,andrewmp1,0,0.059359925
10382,stoeffel,5.37E-05,0,0.212102762,0.212156427,10415,stoeffel,0,0.059359925
10389,chronakazi,5.37E-05,0,0.212102762,0.212156427,23975,chronakazi,0,0.059359925
10390,eugenehp,5.37E-05,0,0.212102762,0.212156427,33143,eugenehp,0,0.059359925
10391,brett-richardson,5.37E-05,0,0.212102762,0.212156427,30996,brett-richardson,0,0.059359925
10393,rpearce,5.37E-05,0,0.212102762,0.212156427,26632,rpearce,0,0.059359925
10398,kgish,5.37E-05,0,0.212102762,0.212156427,26774,kgish,0,0.059359925
10399,aenglisc,5.37E-05,0,0.212102762,0.212156427,13079,aenglisc,0,0.059359925
17116,Osmose,5.37E-05,0,0.212092412,0.212146077,32051,Osmose,0,0.059149755
17117,pritibiyani,5.37E-05,0,0.212092412,0.212146077,34987,pritibiyani,0,0.059149755
17118,MythicalFish,5.37E-05,0,0.212092412,0.212146077,18002,MythicalFish,0,0.059149755
13437,jaejaywoo,0.000160996,6.11E-06,0.211968291,0.212135392,17681,jaejaywoo,1,0.05893278
4760,AnshulBasia,0.000214661,1.78E-05,0.211901119,0.212133589,17662,AnshulBasia,1,0.058896161
5743,mpenet,0.000107331,4.83E-07,0.212025162,0.212132976,2694,mpenet,0,0.058883705
7922,musa11971,5.37E-05,0,0.212076889,0.212130554,11658,musa11971,0,0.058834538
7923,daiyanze,5.37E-05,0,0.212076889,0.212130554,29288,daiyanze,0,0.058834538
18104,hkalexling,5.37E-05,0,0.212076889,0.212130554,27576,hkalexling,0,0.058834538
9207,harunpehlivan,0.000268327,0.000134294,0.21172564,0.21212826,22274,harunpehlivan,0,0.058787956
15420,lovedebug,5.37E-05,0,0.212071715,0.21212538,17062,lovedebug,0,0.058729476
837,betawen,0.000160996,7.28E-05,0.211890789,0.212124536,29981,betawen,0,0.058712319
9612,anderskev,0.000160996,4.50E-05,0.211916616,0.212122612,13913,anderskev,1,0.058673262
12395,MatthewCallis,0.000160996,6.60E-05,0.211890789,0.212117826,10223,MatthewCallis,0,0.058576082
1426,dengnan123,0.000160996,2.99E-05,0.211906285,0.212097185,37138,dengnan123,0,0.05815693
14789,congyucn,0.000107331,7.76E-06,0.211952786,0.212067878,33144,congyucn,1,0.057561819
1709,sehgalayush1,0.000590319,7.37E-05,0.211401255,0.212065283,35947,sehgalayush1,1,0.057509124
8279,saschagrunert,0.000160996,6.40E-05,0.211818504,0.212043483,27428,saschagrunert,0,0.057066436
1888,moliusmile,0.000214661,1.60E-05,0.211772062,0.212002677,5778,moliusmile,1,0.056237834
10629,AnixPasBesoin,5.37E-05,0,0.21194245,0.211996116,7889,AnixPasBesoin,0,0.05610459
11784,Houssk,5.37E-05,0,0.21194245,0.211996116,9160,Houssk,0,0.05610459
13697,janten,5.37E-05,0,0.21194245,0.211996116,12689,janten,0,0.05610459
7521,linzebing,0.000268327,3.19E-05,0.211689548,0.211989732,2404,linzebing,1,0.055974952
6212,luizperes,0.000160996,9.95E-05,0.211720483,0.211980974,23987,luizperes,0,0.055797121
6931,neyric,5.37E-05,0,0.211921783,0.211975448,35374,neyric,0,0.055684906
6932,allangrant,5.37E-05,0,0.211921783,0.211975448,4707,allangrant,0,0.055684906
12740,Easonzero,0.000268327,0.000207458,0.211478399,0.211954184,21313,Easonzero,0,0.055253108
14794,Yaaqoub,0.000107331,1.54E-06,0.211844315,0.211953188,36237,Yaaqoub,0,0.055232889
7800,chenxingqiang,0.000160996,5.86E-06,0.211777221,0.211944075,35955,chenxingqiang,1,0.055047834
10286,making,0.000107331,0.000103673,0.211730797,0.211941801,7431,making,0,0.055001653
7257,BestDingSheng,0.000160996,0.000104653,0.21166893,0.211934578,36720,BestDingSheng,0,0.054854997
15946,PNNutkung,0.000107331,4.28E-08,0.211823666,0.211931039,33252,PNNutkung,0,0.054783132
308,magican,0.000214661,0.000210179,0.211504127,0.211928967,32559,magican,1,0.05474105
9833,D-clock,0.000536653,6.28E-06,0.211380693,0.21192363,28395,D-clock,0,0.054632681
2482,tangqi92,0.000482988,2.62E-05,0.211411538,0.211920744,6289,tangqi92,0,0.054574075
5321,chidiwilliams,5.37E-05,0,0.211864967,0.211918633,2396,chidiwilliams,0,0.054531194
7773,danilovcpp,5.37E-05,0,0.211864967,0.211918633,4579,danilovcpp,0,0.054531194
10686,leninhasda,5.37E-05,0,0.211864967,0.211918633,7971,leninhasda,0,0.054531194
18227,devMarshall,5.37E-05,0,0.211864967,0.211918633,11664,devMarshall,0,0.054531194
18259,aqnouch,5.37E-05,0,0.211864967,0.211918633,27153,aqnouch,0,0.054531194
611,madhephaestus,0.000321992,0.000215321,0.211380693,0.211918006,26238,madhephaestus,1,0.054518475
7066,sky15179,0.000268327,3.15E-05,0.211601947,0.211901762,8572,sky15179,1,0.05418862
9575,kylemeow,0.000375657,0.000292712,0.211226603,0.211894972,24928,kylemeow,1,0.054050737
17845,somratcste,5.37E-05,0,0.211839152,0.211892817,25910,somratcste,0,0.054006985
1266,bpedro,0.000107331,7.45E-06,0.211777221,0.211892006,5335,bpedro,0,0.053990506
4593,carlos8f,5.37E-05,0,0.21183399,0.211887655,10067,carlos8f,0,0.053902158
9892,SamStudio8,0.000107331,9.58E-08,0.211772062,0.211879489,6962,SamStudio8,0,0.053736327
14474,RecKy23,0.000107331,3.68E-06,0.211756586,0.2118676,15453,RecKy23,0,0.053494903
7878,msdeep14,0.000160996,5.80E-06,0.211699859,0.211866653,30076,msdeep14,1,0.053475675
14920,eXpl0it3r,0.000160996,0.000104267,0.211596797,0.21186206,15477,eXpl0it3r,0,0.053382411
16689,brad,5.37E-05,0,0.211803021,0.211856687,30080,brad,0,0.053273305
16690,mikemaccana,5.37E-05,0,0.211803021,0.211856687,25923,mikemaccana,0,0.053273305
6545,chapzin,0.000107331,6.66E-07,0.21174627,0.211854267,3401,chapzin,0,0.053224163
17281,jakinyele,0.000160996,0.000105039,0.211586496,0.211852531,33400,jakinyele,1,0.053188912
5852,romellfudi,0.000160996,0.000106476,0.211581346,0.211848818,4307,romellfudi,1,0.053113526
8387,alyakhtar,0.000214661,1.50E-05,0.211617401,0.211847067,8851,alyakhtar,1,0.053077973
1122,ndxbn,5.37E-05,0,0.211792701,0.211846366,591,ndxbn,0,0.053063729
8657,suzumi49n,5.37E-05,0,0.211792701,0.211846366,5518,suzumi49n,0,0.053063729
12364,Kento75,5.37E-05,0,0.211792701,0.211846366,10166,Kento75,0,0.053063729
13092,keitakn,5.37E-05,0,0.211792701,0.211846366,11429,keitakn,0,0.053063729
260,anayini,0.000214661,8.41E-06,0.211607098,0.211830166,145,anayini,1,0.052734759
4486,devholic,0.000321992,0.00014691,0.211360134,0.211829036,25118,devholic,0,0.05271183
574,ri7nz,0.000214661,0.000138371,0.211473255,0.211826287,17580,ri7nz,0,0.052655995
6147,angelini,5.37E-05,0,0.211772062,0.211825727,2952,angelini,0,0.052644637
6150,CavHack,5.37E-05,0,0.211772062,0.211825727,2957,CavHack,0,0.052644637
10628,farukc,5.37E-05,0,0.211772062,0.211825727,2966,farukc,0,0.052644637
11639,abrahamdu,5.37E-05,0,0.211772062,0.211825727,11511,abrahamdu,0,0.052644637
11640,mcolebrook,5.37E-05,0,0.211772062,0.211825727,28766,mcolebrook,0,0.052644637
11641,BrentDorsey,5.37E-05,0,0.211772062,0.211825727,22716,BrentDorsey,0,0.052644637
11643,jkuruzovich,5.37E-05,0,0.211772062,0.211825727,6817,jkuruzovich,0,0.052644637
2474,anantlk,0.000160996,2.95E-06,0.211658622,0.211822565,1329,anantlk,0,0.052580417
7412,igniteeng000,0.000214661,1.06E-05,0.211596797,0.211822029,9433,igniteeng000,0,0.052569539
6258,apburnes,5.37E-05,0,0.211766903,0.211820568,3062,apburnes,0,0.052539877
14769,kanejamison,5.37E-05,0,0.211766903,0.211820568,34172,kanejamison,0,0.052539877
14771,rafszul,5.37E-05,0,0.211766903,0.211820568,36623,rafszul,0,0.052539877
4582,bwangelme,0.000214661,7.62E-05,0.211514419,0.211805232,9021,bwangelme,0,0.052228457
12992,mathxlee,5.37E-05,0,0.211751428,0.211805093,11233,mathxlee,0,0.052225627
13696,Bye-lemon,0.000214661,2.51E-05,0.211560749,0.211800508,12685,Bye-lemon,1,0.052132527
